Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Total_Academic_Marks,Discipline_Index,Routine_Status,Instructor_Marks_75,Doctor_Marks_25,Total_Marks_100,Final_Risk_Level,y,Closest_Historical_Peer_ID
S1098,Emma,Smith,student98@university.com,Female,22,Mathematics,98.69,66.63,93.02,61.71,83.68,81.19999999999999,77.29,78.12100000000001,C,26.9,No,No,Bachelor's,High,6,7.4,370.5100000000001,78.75583333333333,Optimal,54.866,19.688958333333332,74.55495833333333,Medium Risk,1,S4115
S1099,Ahmed,Smith,student99@university.com,Male,22,Business,69.86,93.92,86.01,78.88,83.96,0.3,54.04,72.0455,C,8.7,Yes,Yes,Master's,High,10,8.8,311.1,49.159444444444446,Balanced,50.54299999999999,12.289861111111112,62.8328611111111,Medium Risk,1,S4154
S1100,Omar,Smith,student100@university.com,Male,19,Business,79.95,80.64,42.05,68.05,55.46,59.5,89.19,68.094,D,19.6,No,Yes,PhD,Medium,6,7.3,352.84,67.70972222222224,Optimal,57.5815,16.92743055555556,74.50893055555557,Medium Risk,1,S3621
S1101,Sara,Davis,student101@university.com,Female,23,Business,62.08,77.08,89.64,83.15,59.59,61.4,99.26,85.25150000000001,B,27.1,No,Yes,Bachelor's,Low,5,6.7,380.48,70.60333333333334,Optimal,62.8415,17.650833333333335,80.49233333333333,No Risk,2,S2457
S1102,Sara,Jones,student102@university.com,Male,24,CS,74.52,82.33,86.47,78.23,81.53,53.4,53.29,72.5115,C,10.5,No,No,Master's,Low,2,4.8,348.78000000000003,62.93555555555556,Balanced,50.894000000000005,15.73388888888889,66.62788888888889,Medium Risk,1,S4528
S1103,Maria,Jones,student103@university.com,Female,22,CS,53.71,89.73,80.16,96.2,70.41,63.0,90.05,85.1355,B,15.3,No,No,,Low,1,7.1,409.39,70.89972222222222,Optimal,65.09549999999999,17.724930555555556,82.82043055555555,No Risk,2,S3478
S1104,Sara,Jones,student104@university.com,Female,21,Business,51.74,92.66,85.6,55.08,88.14,16.7,62.09,71.837,C,14.4,No,Yes,Bachelor's,Low,10,7.1,314.67,44.657222222222224,Concerning,50.437,11.164305555555556,61.601305555555555,Medium Risk,1,S3603
S1105,Sara,Williams,student105@university.com,Female,23,Business,73.44,78.56,98.77,61.03,56.25,68.5,59.88,72.645,C,7.2,No,No,Master's,Low,6,7.1,324.22,55.193333333333335,Balanced,47.9525,13.798333333333334,61.75083333333333,Medium Risk,1,S2351
S1106,Emma,Jones,student106@university.com,Female,24,Business,69.93,93.4,65.87,88.32,59.58,33.6,84.67,76.7645,C,15.6,Yes,No,PhD,High,1,8.5,359.57000000000005,79.09361111111112,Optimal,60.297,19.77340277777778,80.07040277777777,No Risk,2,S3236
S1107,Maria,Williams,student107@university.com,Female,22,Mathematics,56.84,72.12,44.03,68.44,77.92,45.2,52.21,57.8065,F,17.0,Yes,Yes,PhD,Medium,1,7.6,315.89,74.48777777777778,Optimal,46.79900000000001,18.621944444444445,65.42094444444444,Medium Risk,1,S1042
S1108,Emma,Smith,student108@university.com,Female,22,Business,84.38,56.64,67.65,58.29,75.04,33.3,73.16,65.269,D,5.7,Yes,No,High School,Medium,6,7.9,296.43000000000006,58.90055555555556,Balanced,48.3565,14.72513888888889,63.08163888888889,Medium Risk,1,S4418
S1109,Omar,Smith,student109@university.com,Female,19,Business,99.65,92.8,42.79,75.17,63.32,47.400000000000006,50.07,59.616,F,17.2,No,No,Bachelor's,Low,1,5.6,328.76,79.8013888888889,Optimal,48.9185,19.950347222222224,68.86884722222223,Medium Risk,1,S5077
S1110,Liam,Davis,student110@university.com,Male,24,Engineering,69.78,72.49,57.66,82.61,70.42,62.2,77.72,71.148,C,7.3,Yes,Yes,PhD,High,2,5.4,365.44,60.75055555555555,Balanced,56.733000000000004,15.187638888888888,71.92063888888889,Medium Risk,1,S4924
S1111,Omar,Smith,student111@university.com,Female,21,Engineering,81.23,94.37,75.21,52.24,51.75,83.80000000000001,73.1,72.08899999999998,C,27.3,No,Yes,Bachelor's,High,1,5.0,355.26,81.94638888888889,Optimal,53.286500000000004,20.486597222222223,73.77309722222222,Medium Risk,1,S2513
S1112,Liam,Davis,student112@university.com,Male,23,Engineering,98.15,42.41,58.58,64.58,51.85,48.3,95.77,67.0245,D,21.3,Yes,No,PhD,Low,7,7.9,302.91,72.56527777777778,Optimal,52.37949999999999,18.141319444444445,70.52081944444444,Medium Risk,1,S1636
S1113,Emma,Johnson,student113@university.com,Female,20,Engineering,91.58,63.85,81.12,90.47,54.75,32.3,86.01,76.321,C,6.4,Yes,Yes,Bachelor's,Medium,4,7.5,327.38,65.72833333333332,Optimal,56.041,16.43208333333333,72.47308333333334,Medium Risk,1,S3568
S1114,Omar,Johnson,student114@university.com,Female,18,Business,73.18,96.87,89.32,76.01,78.84,48.8,56.3,75.476,C,25.7,No,Yes,Bachelor's,Low,4,5.7,356.82,72.21166666666667,Optimal,53.146,18.05291666666667,71.19891666666666,Medium Risk,1,S4659
S1115,Maria,Brown,student115@university.com,Male,21,Engineering,86.87,54.98,65.23,51.77,93.19,68.89999999999999,67.73,65.403,D,14.0,Yes,Yes,Bachelor's,High,4,4.7,336.57,63.10638888888889,Balanced,49.0955,15.776597222222222,64.87209722222222,Medium Risk,1,S5598
S1116,Ali,Davis,student116@university.com,Male,20,Mathematics,56.41,96.49,94.01,64.1,63.01,34.7,96.58,84.601,B,10.6,No,No,High School,Low,5,8.2,354.87999999999994,59.60249999999999,Balanced,61.098499999999994,14.900624999999998,75.99912499999999,No Risk,2,S1363
S1117,Emma,Brown,student117@university.com,Female,21,Mathematics,75.61,97.23,44.79,81.96,51.7,41.4,86.27,71.197,C,11.3,No,Yes,,Low,9,5.9,358.55999999999995,47.48583333333333,Balanced,59.9995,11.871458333333333,71.87095833333333,Medium Risk,1,S4042
S1118,Liam,Brown,student118@university.com,Male,24,Engineering,63.95,92.93,90.41,59.97,85.43,56.3,79.71,80.8085,B,19.9,Yes,Yes,Bachelor's,Low,5,4.9,374.34,60.07083333333334,Balanced,58.205999999999996,15.017708333333335,73.22370833333333,Medium Risk,1,S2494
S1119,Ahmed,Johnson,student119@university.com,Female,20,CS,58.06,73.82,89.71,91.37,92.77,29.4,77.95,81.338,B,7.0,Yes,No,,High,10,4.7,365.31,33.403888888888886,Concerning,58.9105,8.350972222222222,67.26147222222222,Medium Risk,1,S2053
S1120,Liam,Davis,student120@university.com,Female,24,Mathematics,71.31,78.82,59.32,83.83,56.91,20.9,69.9,66.93350000000001,D,6.5,Yes,No,,Medium,2,8.6,310.36,69.35527777777777,Optimal,52.1035,17.338819444444443,69.44231944444444,Medium Risk,1,S4066
S1121,Ahmed,Johnson,student121@university.com,Male,20,Mathematics,56.55,92.18,57.92,73.57,69.29,14.0,79.26,70.74950000000001,C,20.7,Yes,No,,Low,8,4.7,328.3,49.99861111111111,Balanced,56.26950000000001,12.499652777777778,68.76915277777779,Medium Risk,1,S2354
S1122,Sara,Brown,student122@university.com,Male,21,Engineering,84.95,86.55,58.31,95.78,57.94,35.3,88.58,76.06,C,29.5,Yes,No,PhD,Medium,8,5.8,364.15,67.4875,Optimal,61.4825,16.871875,78.354375,No Risk,2,S3472
S1123,Omar,Davis,student123@university.com,Male,19,Engineering,72.81,77.81,88.68,69.59,55.32,4.8,56.38,66.96600000000001,D,17.1,No,Yes,Master's,Medium,9,7.2,263.90000000000003,55.23027777777778,Balanced,44.796,13.807569444444445,58.603569444444446,High Risk,0,S1190
S1124,Ahmed,Brown,student124@university.com,Male,21,Business,76.56,98.94,89.9,61.75,82.41,58.3,98.49,87.2815,B,15.3,Yes,No,,High,4,6.0,399.89,65.22333333333333,Optimal,64.8065,16.305833333333332,81.11233333333334,No Risk,2,S3042
S1125,Liam,Jones,student125@university.com,Female,24,Mathematics,57.32,81.14,59.78,83.07,98.38,17.6,61.97,68.8855,D,28.7,No,Yes,Bachelor's,Low,3,6.4,342.16,75.4688888888889,Optimal,53.9405,18.867222222222225,72.80772222222222,Medium Risk,1,S4250
S1126,Sara,Davis,student126@university.com,Male,21,Engineering,56.99,98.53,75.56,78.66,83.91,37.7,72.39,77.4615,C,11.0,No,Yes,Master's,Low,10,8.0,371.19,45.63638888888889,Balanced,58.57149999999999,11.409097222222222,69.98059722222222,Medium Risk,1,S3588
S1127,Ali,Davis,student127@university.com,Male,20,Engineering,79.17,43.44,48.34,66.76,99.24,26.9,51.14,55.226,F,11.0,No,No,PhD,Medium,6,9.0,287.48,65.07027777777778,Optimal,43.141,16.267569444444444,59.40856944444444,High Risk,0,S3580
S1128,Maria,Brown,student128@university.com,Male,18,Business,99.25,48.34,68.13,67.18,71.72,63.0,77.52,67.93849999999999,D,27.6,Yes,No,High School,Medium,1,6.3,327.76,90.3125,Optimal,50.90599999999999,22.578125,73.48412499999999,Medium Risk,1,S2381
S1129,Maria,Jones,student129@university.com,Male,20,Mathematics,54.81,67.09,99.93,69.91,94.89,85.0,69.09,79.9985,C,21.2,Yes,No,,Medium,6,5.9,385.98,58.86916666666667,Balanced,55.016000000000005,14.717291666666668,69.73329166666667,Medium Risk,1,S5374
S1130,Maria,Williams,student130@university.com,Male,22,Engineering,64.29,63.09,49.53,64.56,60.25,63.3,62.49,59.467,F,6.3,Yes,Yes,,High,5,6.0,313.69,51.87805555555556,Balanced,47.0845,12.96951388888889,60.05401388888889,Medium Risk,1,S3358
S1131,Ahmed,Johnson,student131@university.com,Female,21,Business,93.47,86.96,96.85,85.51,55.9,54.3,99.28,88.172,B,21.8,No,Yes,PhD,High,1,5.8,381.9500000000001,82.64527777777778,Optimal,63.9595,20.661319444444445,84.62081944444444,No Risk,2,S3930
S1132,Ali,Brown,student132@university.com,Female,23,Engineering,53.61,49.64,89.46,82.57,85.13,66.9,71.41,75.47749999999999,C,25.5,Yes,No,Bachelor's,Medium,6,6.4,355.65,63.541388888888896,Balanced,53.1125,15.885347222222224,68.99784722222222,Medium Risk,1,S2177
S1133,Ahmed,Davis,student133@university.com,Male,21,CS,93.79,98.57,98.33,72.04,68.57,3.0,70.71,78.39399999999999,C,11.8,Yes,Yes,Bachelor's,High,3,5.7,312.89,68.5586111111111,Optimal,53.811499999999995,17.139652777777776,70.95115277777776,Medium Risk,1,S5181
S1134,Omar,Johnson,student134@university.com,Male,19,CS,76.21,58.9,50.77,69.89,65.88,12.3,73.16,61.16199999999999,D,14.6,Yes,Yes,Master's,High,8,6.3,280.13,54.27472222222222,Balanced,48.4695,13.568680555555556,62.038180555555556,Medium Risk,1,S3466
S1135,Ahmed,Johnson,student135@university.com,Female,24,Engineering,70.41,65.74,52.81,68.25,83.56,9.5,55.81,58.875,F,9.9,No,No,Master's,High,3,8.7,282.86,69.4636111111111,Optimal,45.6725,17.365902777777777,63.038402777777776,Medium Risk,1,S4297
S1136,Ali,Johnson,student136@university.com,Male,23,Mathematics,65.48,56.48,41.01,64.17,66.67,9.8,69.65,56.402,F,20.8,No,No,Bachelor's,Low,3,5.4,266.77,68.14777777777778,Optimal,46.1495,17.036944444444444,63.18644444444445,Medium Risk,1,S2052
S1137,Ali,Williams,student137@university.com,Female,20,CS,64.86,74.76,83.48,54.28,78.63,26.0,66.82,69.43499999999999,D,21.6,Yes,No,High School,High,7,7.3,300.49,62.82611111111111,Balanced,48.565,15.706527777777778,64.27152777777778,Medium Risk,1,S5641
S1138,Omar,Smith,student138@university.com,Female,19,Business,65.29,43.52,78.65,63.41,64.97,53.2,73.26,66.83699999999999,D,6.7,Yes,No,Bachelor's,Medium,1,6.4,298.36,64.6836111111111,Balanced,47.1745,16.170902777777776,63.34540277777778,Medium Risk,1,S2757
S1139,Ali,Brown,student139@university.com,Male,21,Engineering,94.24,48.98,50.68,66.06,89.19,11.5,92.83,67.269,D,21.9,Yes,Yes,High School,Low,10,7.7,308.56,63.19888888888889,Balanced,54.599000000000004,15.799722222222222,70.39872222222223,Medium Risk,1,S3456
S1140,Liam,Smith,student140@university.com,Female,20,Business,86.19,84.75,87.47,77.38,65.62,93.5,59.64,75.31599999999999,C,21.5,No,No,PhD,Medium,10,6.4,380.89,57.24194444444445,Balanced,53.448499999999996,14.310486111111112,67.75898611111111,Medium Risk,1,S5292
S1141,Ali,Smith,student141@university.com,Male,20,CS,83.49,51.19,57.95,88.69,76.75,85.39999999999999,80.39,71.5315,C,5.9,Yes,No,High School,High,8,4.8,382.42,44.67805555555556,Concerning,57.044,11.16951388888889,68.21351388888888,Medium Risk,1,S3801
S1142,Maria,Smith,student142@university.com,Male,22,Mathematics,89.94,54.13,48.1,69.79,51.16,97.2,51.88,56.153,F,18.9,No,Yes,PhD,Medium,4,8.4,324.16,78.235,Optimal,44.128,19.55875,63.68675,Medium Risk,1,S3598
S1143,Liam,Johnson,student143@university.com,Female,22,Business,62.86,87.58,65.35,97.24,89.59,4.3,65.84,72.9865,C,20.3,No,No,,Medium,5,7.4,344.54999999999995,67.07611111111112,Optimal,56.649,16.76902777777778,73.41802777777778,Medium Risk,1,S3063
S1144,Liam,Jones,student144@university.com,Female,18,CS,80.9,45.6,45.46,91.37,81.02,85.1,73.63,66.35650000000001,D,15.8,No,Yes,Bachelor's,High,5,6.6,376.72,65.61388888888888,Optimal,54.9915,16.40347222222222,71.39497222222222,Medium Risk,1,S5340
S1145,Omar,Johnson,student145@university.com,Male,22,CS,73.0,66.25,55.79,99.24,59.61,80.39999999999999,53.71,64.865,D,27.5,No,Yes,Master's,Medium,4,8.2,359.21,80.6111111111111,Optimal,50.917500000000004,20.152777777777775,71.07027777777778,Medium Risk,1,S2671
S1146,John,Johnson,student146@university.com,Female,24,CS,89.12,41.38,62.28,93.81,60.77,90.2,77.2,69.5955,D,13.2,No,Yes,,High,1,8.9,363.36,83.00222222222223,Optimal,54.02550000000001,20.750555555555557,74.77605555555556,Medium Risk,1,S1646
S1147,John,Davis,student147@university.com,Male,23,Business,65.46,60.81,91.11,80.84,63.12,52.8,65.52,72.633,C,6.7,No,Yes,Master's,High,3,6.0,323.09,58.059444444444445,Balanced,49.8555,14.514861111111111,64.37036111111111,Medium Risk,1,S5401
S1148,Ali,Davis,student148@university.com,Female,20,CS,82.16,81.94,87.55,79.92,78.83,78.8,99.64,87.8815,B,21.8,Yes,No,High School,High,8,5.8,419.13,60.373333333333335,Balanced,65.994,15.093333333333334,81.08733333333333,No Risk,2,S5888
S1149,Liam,Smith,student149@university.com,Female,22,Engineering,94.11,45.41,66.57,56.48,77.42,5.1,81.55,64.38799999999999,D,20.1,No,Yes,Bachelor's,Medium,2,7.8,265.96,84.16638888888889,Optimal,47.7455,21.041597222222222,68.78709722222223,Medium Risk,1,S5790
S1150,John,Johnson,student150@university.com,Male,18,CS,70.11,93.3,83.47,86.12,63.69,7.6,62.21,73.1925,C,29.7,No,No,Bachelor's,Medium,8,6.3,312.92,65.33305555555556,Optimal,52.325,16.33326388888889,68.6582638888889,Medium Risk,1,S2996
S1151,John,Smith,student151@university.com,Male,21,Engineering,53.33,94.57,74.12,80.01,84.7,11.9,55.13,70.321,C,10.8,No,Yes,Bachelor's,Medium,4,4.4,326.30999999999995,51.22138888888889,Balanced,51.791,12.805347222222222,64.59634722222222,Medium Risk,1,S4154
S1152,Ali,Davis,student152@university.com,Male,23,Mathematics,75.8,46.3,60.45,75.35,94.45,91.5,52.04,62.992,D,14.9,Yes,Yes,,Low,9,5.8,359.64000000000004,50.25555555555556,Balanced,47.87949999999999,12.56388888888889,60.44338888888888,Medium Risk,1,S5702
S1153,John,Jones,student153@university.com,Female,22,Engineering,67.3,99.44,83.55,84.66,52.18,6.1,54.54,70.3875,C,16.5,No,No,PhD,Medium,8,8.0,296.92,58.35277777777778,Balanced,49.5,14.588194444444445,64.08819444444444,Medium Risk,1,S5419
S1154,Ahmed,Brown,student154@university.com,Male,20,Mathematics,83.61,57.85,81.01,72.2,70.86,10.0,84.0,72.54599999999999,C,26.5,No,Yes,High School,High,8,7.5,294.91,69.37472222222223,Optimal,52.293499999999995,17.343680555555558,69.63718055555555,Medium Risk,1,S2813
S1155,Sara,Smith,student155@university.com,Male,21,Mathematics,97.55,45.05,77.15,76.19,79.68,93.0,92.75,77.9165,C,15.4,No,No,,High,4,8.3,386.67,76.94305555555556,Optimal,58.629000000000005,19.23576388888889,77.86476388888889,No Risk,2,S2640
S1156,Omar,Jones,student156@university.com,Female,24,Engineering,74.28,40.3,77.08,69.92,79.32,10.7,57.84,61.622,D,24.3,No,Yes,,Low,2,4.7,258.08,74.09777777777778,Optimal,42.352,18.524444444444445,60.876444444444445,Medium Risk,1,S5728
S1157,Sara,Brown,student157@university.com,Female,20,Mathematics,73.31,64.51,80.98,85.87,50.98,87.0,70.11,73.283,C,8.9,Yes,Yes,PhD,Low,8,5.2,358.47,45.74416666666667,Balanced,53.038,11.436041666666668,64.47404166666666,Medium Risk,1,S3053
S1158,Ali,Williams,student158@university.com,Male,21,Engineering,82.73,77.79,63.07,93.83,60.53,78.89999999999999,67.71,71.8215,C,15.2,No,Yes,Master's,Low,7,5.1,378.76,55.849166666666655,Balanced,56.054,13.962291666666664,70.01629166666666,Medium Risk,1,S3405
S1159,Maria,Smith,student159@university.com,Male,24,Business,55.17,59.93,92.14,92.04,53.09,4.0,82.23,76.0085,C,8.9,No,Yes,Master's,Low,2,8.9,291.29,68.1536111111111,Optimal,52.9735,17.038402777777776,70.01190277777778,Medium Risk,1,S4496
S1160,Omar,Smith,student160@university.com,Male,24,Mathematics,62.68,90.2,49.74,89.3,78.45,2.2,59.13,65.054,D,28.7,No,No,Bachelor's,Medium,7,4.8,319.28,61.25333333333334,Balanced,52.619,15.313333333333334,67.93233333333333,Medium Risk,1,S3063
S1161,Ali,Williams,student161@university.com,Male,23,Engineering,95.95,83.0,93.03,50.69,82.27,53.4,97.67,83.509,B,9.4,Yes,No,,Medium,1,7.0,367.03,76.26527777777778,Optimal,60.25149999999999,19.066319444444446,79.31781944444444,No Risk,2,S4162
S1162,Liam,Williams,student162@university.com,Female,20,Mathematics,83.5,61.01,60.54,95.59,57.99,99.7,86.43,75.338,C,15.5,Yes,Yes,PhD,High,6,7.2,400.72,64.90277777777779,Balanced,60.203,16.225694444444446,76.42869444444445,No Risk,2,S1712
S1163,Maria,Smith,student163@university.com,Female,22,CS,50.67,84.06,47.5,63.74,66.65,87.89999999999999,97.75,74.43,C,7.1,No,No,PhD,Medium,7,7.1,400.1,46.63972222222222,Balanced,62.55500000000001,11.659930555555555,74.21493055555555,Medium Risk,1,S5592
S1164,Sara,Williams,student164@university.com,Male,22,Engineering,60.23,96.43,76.0,94.4,66.49,31.0,63.87,74.9845,C,28.0,Yes,No,Master's,Low,2,7.5,352.19,81.44638888888889,Optimal,55.9845,20.361597222222223,76.34609722222223,No Risk,2,S4672
S1165,Ali,Johnson,student165@university.com,Male,18,CS,84.14,45.59,62.56,59.85,90.99,38.6,79.39,66.30199999999999,D,20.6,Yes,Yes,PhD,Low,2,6.4,314.42,78.20166666666667,Optimal,50.662,19.550416666666667,70.21241666666667,Medium Risk,1,S3258
S1166,Liam,Brown,student166@university.com,Male,21,Mathematics,88.22,58.37,88.93,71.98,59.73,38.8,86.61,75.681,C,29.1,No,No,Master's,Low,8,4.4,315.49,64.08277777777779,Balanced,53.4485,16.020694444444448,69.46919444444445,Medium Risk,1,S5226
S1167,Omar,Brown,student167@university.com,Female,18,Mathematics,91.99,67.8,65.85,87.47,77.42,73.4,85.55,76.83000000000001,C,6.1,No,Yes,Master's,Low,2,7.5,391.64,71.13638888888889,Optimal,60.3675,17.784097222222222,78.15159722222222,No Risk,2,S5231
S1168,Omar,Brown,student168@university.com,Male,19,Business,64.61,69.88,80.11,82.01,89.15,34.1,51.07,68.752,D,9.4,No,No,,Medium,10,5.4,326.21,38.98583333333333,Concerning,48.7245,9.746458333333333,58.47095833333333,High Risk,0,S1196
S1169,Emma,Johnson,student169@university.com,Male,22,Engineering,96.55,72.53,58.5,70.8,91.48,14.8,99.91,75.9855,C,14.5,Yes,Yes,High School,High,2,4.4,349.52,70.66527777777777,Optimal,61.3605,17.666319444444444,79.02681944444444,No Risk,2,S1373
S1170,Liam,Williams,student170@university.com,Female,21,CS,77.65,58.04,52.57,83.93,83.33,74.7,96.4,75.426,C,20.5,Yes,No,Bachelor's,High,5,4.8,396.4,63.71805555555556,Balanced,62.283500000000004,15.92951388888889,78.2130138888889,No Risk,2,S5853
S1171,Ahmed,Jones,student171@university.com,Female,23,Business,84.83,80.04,63.28,77.45,64.98,45.8,55.99,65.02850000000001,D,13.2,Yes,Yes,High School,Medium,4,5.4,324.26000000000005,63.87416666666666,Balanced,49.2085,15.968541666666665,65.17704166666667,Medium Risk,1,S4361
S1172,John,Williams,student172@university.com,Male,18,Mathematics,79.84,78.71,76.41,63.79,91.15,7.7,77.18,73.1315,C,22.8,Yes,No,PhD,Low,1,6.2,318.53,81.18222222222222,Optimal,54.029,20.295555555555556,74.32455555555556,Medium Risk,1,S2944
S1173,Maria,Smith,student173@university.com,Male,23,Mathematics,56.14,74.67,79.42,82.32,87.11,79.0,65.73,75.7835,C,9.1,No,No,High School,Medium,8,8.3,388.83,50.22944444444445,Balanced,55.9285,12.557361111111112,68.4858611111111,Medium Risk,1,S2573
S1174,Liam,Davis,student174@university.com,Female,23,Business,98.16,46.83,74.69,60.21,85.22,58.5,93.94,74.35749999999999,C,20.0,No,No,High School,Medium,4,6.7,344.7,76.48444444444443,Optimal,55.684999999999995,19.12111111111111,74.80611111111111,Medium Risk,1,S3938
S1175,Emma,Brown,student175@university.com,Male,23,CS,56.14,68.62,99.28,84.7,53.37,48.9,84.88,81.064,B,14.9,Yes,No,Master's,High,9,6.4,340.47,47.00722222222223,Balanced,56.244,11.751805555555558,67.99580555555556,Medium Risk,1,S5924
S1176,John,Williams,student176@university.com,Male,18,Mathematics,62.74,61.37,81.47,50.16,52.16,67.30000000000001,61.18,64.03200000000001,D,17.7,No,Yes,,Medium,2,5.0,292.17,66.54611111111112,Optimal,43.664500000000004,16.63652777777778,60.30102777777778,Medium Risk,1,S5455
S1177,John,Jones,student177@university.com,Female,19,Mathematics,90.68,69.46,95.89,77.44,84.77,50.5,51.69,72.5165,C,19.2,No,No,PhD,Low,2,8.8,333.86,85.33666666666667,Optimal,48.544,21.33416666666667,69.87816666666666,Medium Risk,1,S5393
S1178,Ali,Smith,student178@university.com,Female,24,Engineering,80.93,95.31,47.08,70.05,97.24,64.80000000000001,64.59,68.915,D,6.5,No,Yes,Bachelor's,Medium,6,8.5,391.99,60.37138888888889,Balanced,57.144999999999996,15.092847222222222,72.23784722222221,Medium Risk,1,S4564
S1179,John,Johnson,student179@university.com,Female,24,Business,91.91,68.83,43.68,65.16,88.69,86.7,51.91,59.7955,F,28.1,Yes,No,Master's,High,2,8.1,361.29,91.11638888888888,Optimal,48.875499999999995,22.77909722222222,71.65459722222221,Medium Risk,1,S4077
S1180,Ahmed,Johnson,student180@university.com,Male,18,Mathematics,75.79,40.84,58.66,75.79,91.57,61.4,57.07,61.50750000000001,D,24.7,No,No,Bachelor's,High,2,5.6,326.67,77.3086111111111,Optimal,46.8425,19.327152777777776,66.16965277777777,Medium Risk,1,S3832
